"","id","host_id","host_response_time","host_response_rate","host_accept_rate","superhost","n_host_listings","room_type","bedrooms","beds","price","n_reviews","rev_rating","rev_accuracy","rev_clean","rev_checkin","rev_comm","rev_location","rev_value","license","instant_bookable","waterfront","balcony","kitchen","oven","wifi","tv","coffee_maker","washer","dishwasher","free_parking","fireplace","hot_tub","gym","airco","greeting_host","crib","luggage_dropoff","single_level","changing_table","fire_extinguisher","security_cameras","carbon_monoxide_alarm","private_entry"
"6244",16710492,10130015,"within a few hours","100%","67%",FALSE,1,"Entire home/apt",2,2,182,35,4.89,4.91,4.8,4.94,4.94,4.71,4.69,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"6245",16711782,48500707,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,129,22,4.68,4.86,4.77,4.91,4.95,4.73,4.68,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"6246",16715510,6906435,"within an hour","100%","83%",FALSE,2,"Entire home/apt",2,1,80,30,4.93,5,4.73,4.9,4.97,4.63,4.67,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"6247",16719374,17212800,"a few days or more","0%",NA,FALSE,2,"Entire home/apt",1,2,90,13,4.69,4.77,4,4.38,4.69,4.46,4.23,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6248",16719576,110815765,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,76,5,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6249",16723212,110854326,NA,NA,NA,FALSE,2,"Private room",1,1,50,5,5,5,5,4.8,4.8,4.8,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"6250",16736917,11185490,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,114,28,4.78,4.85,4.93,4.85,4.78,4.81,4.69,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"6251",16737594,60396517,NA,NA,NA,FALSE,1,"Private room",1,1,85,4,5,5,5,5,4.75,4.5,4.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"6252",16739767,5415555,NA,NA,NA,FALSE,2,"Private room",1,1,95,4,4.75,5,4.75,4.5,5,4.75,4.25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"6253",16747165,111104003,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,90,5,5,5,4.8,4.8,5,4.4,4.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6254",16748989,8053379,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,285,44,4.8,4.9,4.85,4.9,4.93,4.46,4.37,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"6255",16751073,16679663,"within an hour","100%","57%",TRUE,1,"Entire home/apt",1,0,155,39,4.87,4.87,4.74,4.95,4.97,4.92,4.69,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"6256",16751079,15336049,"within an hour","100%","63%",FALSE,1,"Entire home/apt",3,4,300,21,4.9,4.95,4.48,5,4.9,5,4.67,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"6257",16758666,2807294,NA,NA,NA,FALSE,1,"Entire home/apt",2,1,131,13,4.85,4.85,4.92,4.54,4.69,4.77,4.62,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"6258",16761223,15363263,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,179,13,4.92,4.92,5,5,5,4.85,4.77,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"6259",16763977,50510716,NA,NA,NA,FALSE,1,"Private room",1,1,95,75,4.77,4.81,4.69,4.96,4.84,4.95,4.62,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6260",16775644,111396524,NA,NA,"67%",FALSE,1,"Entire home/apt",1,1,139,22,4.58,4.58,4.68,4.63,4.79,4.84,4.68,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6261",16787521,111539131,NA,NA,NA,FALSE,1,"Private room",1,1,95,31,4.87,4.97,4.77,4.94,4.97,4.71,4.68,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"6262",16788501,39211269,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,170,12,4.75,5,4.5,5,5,4.75,4.58,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6263",16790021,68656886,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,100,8,5,4.88,5,4.88,5,4.5,4.88,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"6264",16791253,99245284,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,94,3,5,5,5,5,5,4.67,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"6265",16792310,27632906,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,80,4,5,5,5,4.75,4.75,4.5,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"6266",16793520,1769067,NA,NA,NA,FALSE,1,"Entire home/apt",NA,1,98,4,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6267",16802138,27087857,NA,NA,NA,FALSE,1,"Entire home/apt",2,3,393,25,4.8,4.96,5,4.43,4.88,4.96,4.77,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"6268",16802673,2820665,NA,NA,NA,TRUE,1,"Entire home/apt",2,2,186,44,4.88,5,4.79,4.93,4.98,4.79,4.67,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"6269",16804326,49704922,NA,NA,NA,FALSE,3,"Entire home/apt",NA,2,103,158,4.29,4.54,4.44,4.74,4.73,4.07,4.13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6270",16804355,56163785,"within an hour","100%","100%",TRUE,5,"Entire home/apt",1,1,275,36,4.91,4.91,4.86,4.97,4.91,5,4.74,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"6271",16804914,4121345,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,150,7,4.86,4.86,5,5,4.86,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6272",16807225,111764735,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,121,3,4.33,4.33,4.67,4.67,4.67,4.33,3.67,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6273",16809017,8080561,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,129,8,5,5,5,5,5,4.75,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"6274",16818461,111885020,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,100,12,4.67,4.75,4.42,4.25,5,4.67,4.67,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6275",16822162,35061390,NA,NA,NA,FALSE,1,"Private room",1,2,50,38,4.95,4.92,4.92,4.95,4.92,4.76,4.76,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6276",16825279,3607552,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,200,8,4.88,4.86,4.13,4.86,4.86,5,4.29,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"6277",16825583,20371047,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,90,5,4.6,5,5,5,4.8,4.4,4.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"6278",16849485,112207181,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,94,2,4.5,4,5,4,5,4,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6279",16849753,112210771,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,100,1,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"6280",16851262,20314354,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,75,3,5,5,5,4.33,4.67,4.67,4.67,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"6281",16851694,54185952,NA,NA,NA,FALSE,1,"Entire home/apt",NA,1,99,12,4.36,5,4.64,5,4.64,4.82,4.09,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6282",16852387,75751560,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,225,14,4.93,5,5,4.86,4.93,4.86,4.86,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6283",16854501,49704922,NA,NA,NA,FALSE,3,"Entire home/apt",NA,3,129,61,4.56,4.8,4.67,4.74,4.85,4.5,4.43,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6284",16854590,29987689,"within a few hours","100%","50%",FALSE,1,"Entire home/apt",2,1,160,28,4.96,4.93,4.93,4.89,4.96,4.93,4.79,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"6285",16863015,67005410,"within an hour","96%","95%",FALSE,16,"Private room",1,2,103,133,4.75,4.76,4.75,4.92,4.87,4.93,4.54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"6286",16868214,4339056,"a few days or more","0%",NA,FALSE,1,"Entire home/apt",2,2,140,3,5,4.5,5,5,5,4.5,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"6287",16868850,32730279,NA,NA,NA,FALSE,1,"Private room",NA,1,75,6,3.67,4.5,5,3.67,5,4.5,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"6288",16876889,112502908,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,115,15,5,4.93,5,5,5,4.47,4.73,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"6289",16876894,112504122,"a few days or more","0%","25%",FALSE,1,"Entire home/apt",2,3,110,14,4.92,4.92,4.77,4.83,5,4.42,4.75,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"6290",16877004,10197812,"within a few hours","100%","100%",FALSE,1,"Entire home/apt",1,1,159,51,4.75,4.84,4.88,4.75,4.82,4.71,4.65,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"6291",16878229,2999168,"within a day","100%","50%",FALSE,1,"Entire home/apt",4,4,100,5,4.8,5,4.6,5,5,4.6,4.8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"6292",16878608,6940097,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,135,27,4.76,4.8,4.44,4.68,4.84,4.56,4.4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"6293",16879328,7971829,"within a few hours","100%","20%",FALSE,2,"Entire home/apt",NA,2,164,48,4.83,4.89,4.89,4.96,4.98,4.85,4.66,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6294",16881697,112054501,NA,NA,NA,FALSE,3,"Entire home/apt",1,1,180,6,4.83,5,4.5,4.67,4.5,5,4.83,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"6295",16881879,1771519,NA,NA,NA,FALSE,1,"Entire home/apt",4,5,260,9,4.78,4.78,4.78,4.67,5,4.89,4.33,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"6296",16882033,104518399,"within an hour","100%","100%",TRUE,1,"Entire home/apt",2,4,259,47,4.93,5,4.93,4.96,4.98,4.89,4.72,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"6297",16893219,39054519,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,270,3,4.67,5,4.33,5,5,5,4.33,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6298",16894905,18483825,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,100,13,4.92,5,5,4.92,4.85,4.62,4.85,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"6299",16901618,1839162,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,79,12,4.83,4.75,5,4.58,4.83,4.58,4.73,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"6300",16903363,112827925,NA,NA,NA,FALSE,1,"Entire home/apt",2,3,250,10,4.4,4.4,4.3,4.5,4.5,4.4,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"6301",16907665,5142098,NA,NA,NA,FALSE,1,"Entire home/apt",2,3,170,22,4.95,4.95,4.82,5,4.95,4.55,4.55,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"6302",16908444,88011093,"within a few hours","100%","100%",TRUE,2,"Entire home/apt",2,2,614,23,4.91,4.87,4.91,5,4.96,5,4.68,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"6303",16911043,17873793,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,160,17,4.88,5,4.88,5,5,4.94,4.94,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"6304",16928118,7851290,NA,NA,NA,FALSE,1,"Entire home/apt",4,2,250,11,4.91,4.9,4.91,4.89,5,4.44,4.67,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"6305",16937918,2358043,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,175,28,4.74,4.7,4.7,4.7,4.85,4.78,4.56,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"6306",16938317,57628084,"within a few hours","100%","100%",TRUE,1,"Private room",1,1,75,130,4.75,4.84,4.8,4.94,4.95,4.68,4.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"6307",16942135,113239874,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,95,42,4.81,4.88,4.88,4.98,4.88,4.29,4.64,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"6308",16950035,21754003,"within a few hours","100%","50%",FALSE,1,"Entire home/apt",3,4,225,34,4.88,4.73,4.61,4.75,4.82,4.53,4.84,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"6309",16952549,113367916,NA,NA,NA,TRUE,1,"Entire home/apt",1,1,143,26,4.77,4.85,4.77,4.88,4.69,4.15,4.42,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6310",16967133,113490273,NA,NA,NA,FALSE,1,"Private room",1,1,83,3,4.67,5,4.33,4.67,4.67,5,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6311",16967348,113356465,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,128,38,4.87,4.95,4.79,5,5,4.79,4.87,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6312",16969828,20077228,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,150,1,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"6313",16969844,113514097,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,99,1,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
